project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ021880,CMP03617,Scalable Process Automation,2018-12-20,2020-05-22,Completed,Supply Chain Optimization,44,25509,47778,187.3,Fraud Detection,Bain & Company,Brazil,Aerospace & Defense,157986,No,Yes
PRJ021881,CMP01041,Phantom Cognitive Automation,2015-12-18,2017-11-13,Completed,Data Validation,42,178969,226753,126.7,Data Entry,Birlasoft,Brazil,Manufacturing,110191,Yes,Yes
PRJ021882,CMP04135,Streamlined Intelligent Automation,2015-04-22,2028-02-18,Planned,Data Extraction & Migration,10,345982,1612968,466.2,Operations,Deloitte,Qatar,Education,37125,No,Yes
PRJ021883,CMP03632,Hyper Process Optimization,2025-03-13,2027-11-26,Planned,Regulatory Reporting,42,155598,159643,102.6,IT & Technology,Fujitsu,Saudi Arabia,Media & Entertainment,12129,Yes,Yes
PRJ021884,CMP00699,Advanced Workflow Automation,2019-06-20,,Active,Contract Analysis,45,62494,144423,231.1,Risk Management,LTI Mindtree,France,Professional Services & Consulting,171190,No,Yes
PRJ021885,CMP00433,Enterprise End-to-End Automation,2018-12-21,2020-10-05,Completed,Customer Onboarding,38,22098,16131,73.0,Human Resources,Oracle Consulting,United States,Energy & Utilities,10543,Yes,No
PRJ021886,CMP01582,Robust Intelligent Workflow,2025-01-08,,Active,Compliance Monitoring,48,207540,379798,183.0,Report Generation,Birlasoft,United Kingdom,FMCG & Consumer Goods,142691,No,Yes
PRJ021887,CMP04695,Advanced Bot Operations,2020-05-13,2020-08-23,Completed,Claims Processing,31,1569244,770498,49.1,Report Generation,HCL Technologies,United States,Chemical & Materials,24329,No,Yes
PRJ021888,CMP02586,Next-Gen Hyperautomation,2016-10-27,2025-11-21,Planned,Back Office Automation,15,224722,147642,65.7,Human Resources,Tata Consultancy Services,Spain,Aerospace & Defense,9848,Yes,Yes
PRJ021889,CMP04891,Seamless Intelligent Workflow,2016-06-03,,Active,Order Processing,26,189751,735474,387.6,Customer Onboarding,EXL Service,Romania,FMCG & Consumer Goods,131390,No,Yes
PRJ021890,CMP01892,Comprehensive Intelligent Automation,2017-10-23,2018-09-18,Completed,Data Validation,38,225091,210685,93.6,Claims Processing,HCL Technologies,United Kingdom,Agriculture & Food Processing,21783,Yes,Yes
PRJ021891,CMP02393,Automated Bot Operations,2021-01-03,2022-12-28,Completed,Report Generation,30,283815,379176,133.6,Order Processing,Birlasoft,United States,Technology & IT Services,20854,Yes,Yes
PRJ021892,CMP02063,Atlas Automation Initiative,2017-01-06,2018-08-27,Completed,Process Automation,9,82727,69987,84.6,Product Management,HCL Technologies,France,Education,14983,No,Yes
PRJ021893,CMP00063,Scalable Intelligent Workflow,2025-08-29,2026-02-20,Completed,Payroll Automation,28,95507,115945,121.4,Healthcare Administration,Fujitsu,Israel,Insurance,79534,Yes,Yes
PRJ021894,CMP01095,Automated Efficiency Enhancement,2018-04-18,2019-12-18,Completed,Back Office Automation,1,75621,139520,184.5,Human Resources,SAP Consulting,Sweden,Construction & Engineering,2193,No,Yes
PRJ021895,CMP03930,Next-Gen Efficiency Enhancement,2018-01-19,2018-10-03,Completed,Financial Reconciliation,35,181644,240678,132.5,KYC & AML Compliance,Oracle Consulting,Denmark,Hospitality & Travel,97742,Yes,Yes
PRJ021896,CMP02677,Nova Efficiency Enhancement,2015-06-08,2016-11-09,Completed,Document Processing,27,27203,15859,58.3,Customer Onboarding,Genpact,Ecuador,Banking & Financial Services,31265,No,Yes
PRJ021897,CMP00869,End-to-End End-to-End Automation,2024-05-29,2025-05-22,Completed,Data Validation,48,91791,62417,68.0,Risk Management,Oracle Consulting,United States,Chemical & Materials,65710,Yes,Yes
PRJ021898,CMP03462,Intelligent Cognitive Automation,2017-11-06,2018-12-30,Completed,Document Processing,6,131723,396881,301.3,Facilities Management,Deloitte,Vietnam,Education,33659,Yes,Yes
PRJ021899,CMP02749,Strategic End-to-End Automation,2015-09-28,,Active,Process Automation,21,150911,246135,163.1,Healthcare Administration,Cyient,Canada,Banking & Financial Services,47744,No,Yes
PRJ021900,CMP01369,Sentinel Efficiency Enhancement,2018-02-21,2019-09-23,Completed,Lead Generation,43,153117,417856,272.9,Report Generation,EXL Service,India,Telecommunications,79084,No,Yes
PRJ021901,CMP03634,Automated Task Automation,2020-09-27,2021-10-02,Completed,Data Extraction & Migration,17,168267,214708,127.6,Facilities Management,Genpact,United Arab Emirates,Banking & Financial Services,36426,No,Yes
PRJ021902,CMP03011,Streamlined Automation Platform,2021-02-23,2022-11-22,Completed,HR Onboarding,17,39910,124838,312.8,Report Generation,KPMG,India,Oil & Gas,45365,Yes,Yes
PRJ021903,CMP00677,Next-Gen Efficiency Enhancement,2024-04-10,2025-01-20,Planned,Process Automation,23,100595,75446,75.0,Research & Development,Tata Consultancy Services,United Kingdom,Mining & Metals,32740,No,Yes
PRJ021904,CMP00776,Comprehensive Automation Initiative,2017-10-22,2018-04-21,Completed,Document Processing,8,117321,489228,417.0,Audit,PwC,Italy,Government & Public Sector,57195,No,Yes
PRJ021905,CMP02679,Global Process Optimization,2017-08-14,2019-05-27,Planned,Customer Onboarding,26,129331,199557,154.3,Risk Management,Maveric Systems,China,Automotive,80855,No,No
PRJ021906,CMP04829,Comprehensive Intelligent Workflow,2019-07-15,,Active,Data Validation,25,216464,309327,142.9,Risk Management,Fujitsu,United Kingdom,Transportation & Logistics,57074,Yes,No
PRJ021907,CMP04777,Nexus Hyperautomation,2017-08-02,2017-10-11,Completed,Customer Support Automation,48,119341,159439,133.6,Customer Service,SAP Consulting,Ireland,Real Estate,94335,Yes,No
PRJ021908,CMP04828,Comprehensive Automation Initiative,2020-02-14,,Active,Compliance Monitoring,6,2612924,3822707,146.3,Finance & Accounting,Bain & Company,Japan,Automotive,15284,No,No
PRJ021909,CMP00179,Advanced Smart Operations,2025-12-17,2026-11-20,Planned,Invoice Processing,10,70833,117441,165.8,Sales & Marketing,EXL Service,United Arab Emirates,Insurance,39281,No,Yes
PRJ021910,CMP03114,Phantom Operational Excellence,2017-07-15,2018-02-08,Completed,Supply Chain Optimization,32,117056,316168,270.1,Invoice Processing,Oracle Consulting,United States,Banking & Financial Services,176460,Yes,No
PRJ021911,CMP01650,Atlas Process Automation,2019-08-21,2021-03-24,Completed,IT Helpdesk,3,53288,46893,88.0,Fraud Detection,SAP Consulting,Taiwan,Hospitality & Travel,4130,Yes,Yes
PRJ021912,CMP00431,Automated Hyperautomation,2025-06-01,,Active,Financial Reconciliation,49,66344,56525,85.2,Inventory Management,Birlasoft,Canada,Nonprofit & NGO,61611,Yes,Yes
PRJ021913,CMP02628,Robust Cognitive Automation,2019-08-29,2026-04-11,Planned,Lead Generation,2,47561,52031,109.4,Finance & Accounting,HCL Technologies,United Kingdom,Technology & IT Services,4310,Yes,Yes
PRJ021914,CMP01866,Vanguard Intelligent Automation,2020-02-28,,Active,Compliance Monitoring,20,150373,217138,144.4,Payroll,Genpact,Canada,Insurance,40796,Yes,Yes
PRJ021915,CMP02336,Seamless Smart Operations,2024-05-31,2025-10-30,Completed,Email Automation,11,83271,217753,261.5,Sales & Marketing,Birlasoft,Netherlands,Mining & Metals,49706,Yes,No
PRJ021916,CMP04659,Advanced Digital Workforce,2015-04-05,2016-01-15,Completed,Contract Analysis,38,168846,175430,103.9,Human Resources,Infosys,Mexico,Banking & Financial Services,78843,No,Yes
PRJ021917,CMP00290,Agile Hyperautomation,2015-08-26,2017-03-04,Completed,Regulatory Reporting,13,62211,109926,176.7,Healthcare Administration,Tech Mahindra,Qatar,Legal Services,20033,Yes,Yes
PRJ021918,CMP01181,Next-Gen Process Optimization,2015-04-20,2015-06-07,Completed,Customer Support Automation,23,19632,62626,319.0,IT & Technology,IBM Consulting,Saudi Arabia,Professional Services & Consulting,88470,No,Yes
PRJ021919,CMP00232,Sentinel Operational Excellence,2019-04-18,2020-05-03,Completed,Data Extraction & Migration,23,44265,75029,169.5,Operations,Teleperformance,France,Oil & Gas,90138,Yes,Yes
PRJ021920,CMP02277,Comprehensive Workforce Digitization,2015-03-02,,Active,Lead Generation,24,92248,67248,72.9,Content Moderation,Hexaware Technologies,Indonesia,Oil & Gas,18204,No,No
PRJ021921,CMP03049,Apex Task Automation,2020-07-23,2022-01-03,Completed,Front Office Automation,18,52779,47395,89.8,Healthcare Administration,Oracle Consulting,United States,Manufacturing,34594,Yes,Yes
PRJ021922,CMP00012,Streamlined Bot Operations,2019-07-30,,Active,Process Automation,1,179658,166363,92.6,Quality Assurance,Genpact,Kenya,Banking & Financial Services,1839,Yes,No
PRJ021923,CMP02018,Enterprise Cognitive Automation,2023-07-14,,Active,Back Office Automation,16,152447,157935,103.6,Human Resources,Bain & Company,China,Chemical & Materials,35626,Yes,Yes
PRJ021924,CMP02594,Sentinel Process Optimization,2019-04-15,2020-02-01,Completed,Compliance Monitoring,11,460012,391010,85.0,Content Moderation,Mphasis,Taiwan,Aerospace & Defense,8207,No,Yes
PRJ021925,CMP03674,Digital End-to-End Automation,2018-10-02,2018-12-30,Completed,Compliance Monitoring,18,134673,255474,189.7,Content Moderation,Compunnel,India,Hospitality & Travel,12485,Yes,Yes
PRJ021926,CMP02911,End-to-End Automation Platform,2015-02-24,2021-02-17,Planned,Customer Support Automation,5,514692,768949,149.4,Finance & Accounting,WNS Global Services,United Arab Emirates,Real Estate,4722,No,Yes
PRJ021927,CMP04248,Sentinel Automation Initiative,2015-03-05,,Active,Back Office Automation,46,124836,132201,105.9,Supply Chain & Procurement,Cyient,Saudi Arabia,Oil & Gas,32074,No,Yes
PRJ021928,CMP01931,Scalable Smart Operations,2017-09-14,,Active,Email Automation,25,226078,269032,119.0,Order Processing,Fujitsu,Japan,Automotive,56770,No,Yes
PRJ021929,CMP04053,Nova Task Automation,2017-10-28,2019-05-08,Completed,IT Helpdesk,30,179848,461310,256.5,Audit,Virtusa,Finland,Chemical & Materials,144371,No,Yes
PRJ021930,CMP02321,Forge Workforce Digitization,2020-03-21,2025-11-23,Planned,Front Office Automation,14,168315,462192,274.6,Sales & Marketing,PwC,Rwanda,Education,34099,Yes,Yes
PRJ021931,CMP01612,Global Automation Platform,2016-07-08,2026-07-12,Planned,Data Extraction & Migration,32,32480,32252,99.3,Legal & Compliance,Mphasis,Switzerland,Automotive,35210,Yes,Yes
PRJ021932,CMP04368,Forge Intelligent Workflow,2023-05-05,,Active,Process Automation,48,50053,114471,228.7,Content Moderation,LTI Mindtree,Mexico,Construction & Engineering,214007,No,Yes
PRJ021933,CMP00723,Next-Gen Process Optimization,2017-06-28,2019-05-22,Completed,IT Helpdesk,16,176911,257582,145.6,Human Resources,Aricent,South Korea,Education,11862,Yes,Yes
PRJ021934,CMP02317,Scalable Process Mining,2015-04-12,2016-01-18,Completed,Quality Control,16,22006,71057,322.9,Inventory Management,WNS Global Services,United States,Government & Public Sector,38876,Yes,No
PRJ021935,CMP01393,Digital Hyperautomation,2019-03-04,,Active,Compliance Monitoring,2,372189,270209,72.6,Fraud Detection,Tech Mahindra,Switzerland,Oil & Gas,1796,Yes,Yes
PRJ021936,CMP01184,Seamless RPA Deployment,2016-02-20,2028-07-01,Planned,Email Automation,17,190711,398776,209.1,Sales & Marketing,Tata Consultancy Services,Canada,Media & Entertainment,38850,No,Yes
PRJ021937,CMP01091,Robust Intelligent Workflow,2022-01-14,,Active,Process Automation,50,77605,82804,106.7,IT & Technology,McKinsey & Company,Romania,Chemical & Materials,13580,Yes,No
PRJ021938,CMP01766,Quantum Workforce Digitization,2019-11-19,2023-08-05,Planned,Data Validation,25,149333,195028,130.6,Inventory Management,Cyient,United States,Automotive,12569,No,Yes
PRJ021939,CMP04500,Phantom Hyperautomation,2018-10-09,2019-10-04,Completed,Contract Analysis,21,54769,165676,302.5,Quality Assurance,SAP Consulting,France,Automotive,40392,Yes,Yes
PRJ021940,CMP00490,Next-Gen Automation Platform,2025-08-29,2026-04-01,Completed,Customer Onboarding,50,35636,178180,500.0,KYC & AML Compliance,Infosys,Nigeria,Energy & Utilities,399397,No,No
PRJ021941,CMP03818,Digital Task Automation,2021-02-07,,Active,Contract Analysis,45,296886,361013,121.6,Treasury,IBM Consulting,India,Oil & Gas,88142,Yes,No
PRJ021942,CMP00552,Vanguard Automation Initiative,2015-08-20,2020-03-13,Planned,Inventory Management,4,70493,102285,145.1,KYC & AML Compliance,IBM Consulting,United States,Professional Services & Consulting,13748,No,No
PRJ021943,CMP02875,Global Intelligent Automation,2022-03-20,2023-05-22,Planned,Quality Control,47,225584,277017,122.8,Risk Management,Infosys,France,Banking & Financial Services,68773,Yes,Yes
PRJ021944,CMP03592,Atlas Process Reengineering,2020-03-27,2020-06-30,Completed,Supply Chain Optimization,48,16287,24772,152.1,Inventory Management,Boston Consulting Group,Oman,Hospitality & Travel,35908,Yes,Yes
PRJ021945,CMP01095,Global Digital Transformation,2018-09-25,,Active,Claims Processing,47,39493,39650,100.4,Finance & Accounting,Virtusa,China,Construction & Engineering,18569,No,Yes
PRJ021946,CMP02587,Digital Bot Operations,2020-09-03,2022-01-29,Completed,Back Office Automation,23,23505,25996,110.6,Audit,Aricent,Ireland,Mining & Metals,49359,Yes,Yes
PRJ021947,CMP04408,Scalable Operational Excellence,2023-06-04,2024-07-19,Completed,Regulatory Reporting,23,93201,124796,133.9,Sales & Marketing,Teleperformance,Canada,Agriculture & Food Processing,20272,No,No
PRJ021948,CMP01834,Streamlined Digital Transformation,2020-06-18,2020-11-07,Completed,Order Processing,43,505942,1173279,231.9,Facilities Management,EXL Service,United States,Professional Services & Consulting,60805,Yes,No
PRJ021949,CMP03578,Nova Process Reengineering,2022-07-03,2023-05-08,Completed,Email Automation,19,267715,480816,179.6,Invoice Processing,PwC,Canada,Retail & E-Commerce,26408,Yes,No
PRJ021950,CMP04398,Strategic End-to-End Automation,2025-11-15,2025-12-15,Completed,Data Validation,11,131030,374876,286.1,Content Moderation,Capgemini,South Africa,Professional Services & Consulting,22418,No,No
PRJ021951,CMP03461,Nova Process Reengineering,2021-05-27,,Active,Inventory Management,49,70164,76057,108.4,Inventory Management,Oracle Consulting,France,Aerospace & Defense,16587,Yes,No
PRJ021952,CMP00036,Unified RPA Deployment,2022-05-25,2023-10-14,Completed,Process Automation,18,238176,784551,329.4,Data Entry,Hitachi Consulting,Uruguay,Life Sciences,146995,No,Yes
PRJ021953,CMP03637,Scalable Process Mining,2025-08-06,2026-01-01,Completed,IT Helpdesk,19,510280,789913,154.8,Customer Service,Teleperformance,Rwanda,Legal Services,13941,Yes,Yes
PRJ021954,CMP04857,Agile Efficiency Enhancement,2025-09-13,2025-11-22,Completed,Back Office Automation,47,97751,308404,315.5,Legal & Compliance,Fujitsu,Singapore,Real Estate,41606,Yes,Yes
PRJ021955,CMP03057,Next-Gen Operational Excellence,2016-10-08,2017-04-24,Completed,Customer Support Automation,4,235344,345249,146.7,Treasury,Teleperformance,Denmark,Media & Entertainment,13662,Yes,Yes
PRJ021956,CMP01180,Apex Task Automation,2022-12-01,2024-02-04,Planned,Inventory Management,46,30634,52813,172.4,Treasury,KPMG,Sweden,Hospitality & Travel,156951,Yes,No
PRJ021957,CMP02032,Atlas Intelligent Automation,2024-09-01,,Active,Supply Chain Optimization,17,163821,197895,120.8,Report Generation,Zensar Technologies,South Africa,Automotive,46265,No,Yes
PRJ021958,CMP04546,Unified Automation Platform,2025-04-14,2025-05-30,Completed,Quality Control,4,42384,69340,163.6,Legal & Compliance,NTT Data,Switzerland,Government & Public Sector,7279,Yes,Yes
PRJ021959,CMP02927,Optimized End-to-End Automation,2015-11-29,2017-06-30,Completed,Lead Generation,30,437614,484876,110.8,Fraud Detection,Deloitte,South Africa,Nonprofit & NGO,10226,Yes,Yes
PRJ021960,CMP03135,Scalable Digital Workforce,2021-12-09,2025-04-06,Planned,Supply Chain Optimization,4,32271,88616,274.6,IT & Technology,Tech Mahindra,Spain,Manufacturing,23542,No,Yes
PRJ021961,CMP02637,Atlas End-to-End Automation,2025-07-22,2026-02-14,Completed,Supply Chain Optimization,12,405851,541811,133.5,Product Management,Capgemini,Sweden,FMCG & Consumer Goods,26354,No,No
PRJ021962,CMP01256,Automated Operational Excellence,2019-12-06,2021-04-08,Completed,Regulatory Reporting,16,23320,48785,209.2,Payroll,McKinsey & Company,United Kingdom,Hospitality & Travel,46627,No,Yes
PRJ021963,CMP02087,Digital Digital Workforce,2015-12-25,,Active,Compliance Monitoring,16,233965,255723,109.3,Claims Processing,Fujitsu,Canada,Legal Services,32875,Yes,No
PRJ021964,CMP04276,End-to-End Bot Operations,2023-03-25,,Active,Lead Generation,32,866229,1030812,119.0,Data Entry,Aricent,United States,Technology & IT Services,29221,Yes,No
PRJ021965,CMP00394,Seamless Digital Workforce,2019-12-31,2020-08-27,Planned,Payroll Automation,49,107261,221708,206.7,Human Resources,Hexaware Technologies,Australia,Agriculture & Food Processing,86271,Yes,Yes
PRJ021966,CMP03470,Sentinel Automation Initiative,2023-01-25,2023-07-24,Completed,Order Processing,28,727464,653990,89.9,Fraud Detection,PwC,Ireland,Government & Public Sector,24723,No,Yes
PRJ021967,CMP04751,Strategic Efficiency Enhancement,2023-05-04,2024-03-24,Completed,Contract Analysis,20,84669,78064,92.2,Order Processing,Aricent,Canada,Healthcare & Pharmaceuticals,21572,No,No
PRJ021968,CMP00075,Nova Automation Platform,2016-04-30,2016-06-21,Completed,Regulatory Reporting,20,140966,261069,185.2,Data Entry,Deloitte,Germany,Hospitality & Travel,42597,No,Yes
PRJ021969,CMP01181,Scalable Intelligent Workflow,2017-04-05,2017-06-14,Completed,Report Generation,12,173237,416288,240.3,Supply Chain & Procurement,EXL Service,Tanzania,Professional Services & Consulting,18844,Yes,No
PRJ021970,CMP00538,Agile Hyperautomation,2022-10-05,,Active,Front Office Automation,50,331255,225584,68.1,Procurement,HCL Technologies,United Arab Emirates,Legal Services,50923,Yes,No
PRJ021971,CMP00864,Hyper Intelligent Automation,2016-09-03,2018-08-31,Completed,Customer Support Automation,48,17652,38446,217.8,Healthcare Administration,NTT Data,Italy,Real Estate,80850,No,No
PRJ021972,CMP04251,Intelligent Automation Initiative,2023-01-14,2024-03-02,Completed,Order Processing,31,137841,157276,114.1,Supply Chain & Procurement,Hexaware Technologies,United States,Banking & Financial Services,86327,Yes,Yes
PRJ021973,CMP00093,Seamless End-to-End Automation,2018-09-23,2026-11-29,Planned,Financial Reconciliation,19,66141,95838,144.9,Invoice Processing,Zensar Technologies,India,Technology & IT Services,47079,Yes,Yes
